"","Pathway","SingleCopyOG","Product","name"
"1056","Carboxylation","OG0034252::NA","Phosphoenolpyruvate carboxylase kinase 1","PEPC-kinase"
"1057","Carboxylation","OG0058217::NA","Phosphoenolpyruvate carboxylase kinase 2","PEPC-kinase"
"1058","Carboxylation","OG0034252::NA","Phosphoenolpyruvate carboxylase kinase 1","PEPC-kinase"
"1059","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1060","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1061","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1062","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1063","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1064","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1065","Decarboxylation","OG0004504::H1","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1066","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1067","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1068","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1069","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1070","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1071","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1072","Decarboxylation","OG0004504::H2","NAD-dependent malic enzyme 59 kDa isoform%2C mitochondrial","NAD-ME"
"1073","Decarboxylation","OG0004504::NA",NA,"NAD-ME"
"1074","Decarboxylation","OG0004504::NA",NA,"NAD-ME"
"1075","Decarboxylation","OG0042271::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1076","Decarboxylation","OG0042271::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1077","Decarboxylation","OG0033977::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1078","Decarboxylation","OG0033977::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1079","Decarboxylation","OG0033977::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1080","Decarboxylation","OG0042271::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1081","Decarboxylation","OG0015589::H1","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1082","Decarboxylation","OG0033977::H1","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1083","Decarboxylation","OG0011013::H1","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1084","Decarboxylation","OG0011013::H1","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1085","Decarboxylation","OG0011013::H1","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1086","Decarboxylation","OG0011013::H1","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1087","Decarboxylation","OG0011013::H1","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1088","Decarboxylation","OG0011013::NA",NA,"NAD-ME"
"1089","Decarboxylation","OG0011013::NA",NA,"NAD-ME"
"1090","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1091","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1092","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1093","Decarboxylation","OG0031710::NA","NAD-dependent malic enzyme 2%2C mitochondrial","NAD-ME"
"1094","Decarboxylation","OG0015417::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1095","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1096","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1097","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1098","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 1%2C mitochondrial","NAD-ME"
"1099","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1100","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1101","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1102","Decarboxylation","OG0015354::NA","NAD-dependent malic enzyme 62 kDa isoform%2C mitochondrial","NAD-ME"
"1103","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1104","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1105","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1106","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1107","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1108","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1109","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1110","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1111","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1112","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1113","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1114","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1115","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1116","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1117","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1118","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1119","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1120","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme","NADP-ME"
"1121","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme","NADP-ME"
"1122","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme","NADP-ME"
"1123","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme","NADP-ME"
"1124","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme","NADP-ME"
"1125","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme","NADP-ME"
"1126","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1127","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1128","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1129","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1130","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1131","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1132","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1133","Decarboxylation","OG0000843::H2","NADP-dependent malic enzyme","NADP-ME"
"1134","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1135","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1136","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1137","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1138","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1139","Decarboxylation","OG0000843::H1","NADP-dependent malic enzyme%2C chloroplastic","NADP-ME"
"1140","Decarboxylation","OG0000843::NA","NADP-dependent malic enzyme 4%2C chloroplastic","NADP-ME"
"1141","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1142","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1143","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1144","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1145","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1146","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1147","Decarboxylation","OG0000843::NA",NA,"NADP-ME"
"1148","Decarboxylation","OG0042509::NA","NADP-dependent malic enzyme","NADP-ME"
"1149","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1150","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1151","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1152","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1153","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1154","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1155","Decarboxylation","OG0002610::H1","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1156","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1157","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1158","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1159","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1160","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1161","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1162","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1163","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1164","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1165","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1166","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1167","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1168","Decarboxylation","OG0002610::H2","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1169","Decarboxylation","OG0002610::NA",NA,"PEP-CK"
"1170","Decarboxylation","OG0002610::NA",NA,"PEP-CK"
"1171","Decarboxylation","OG0002610::NA",NA,"PEP-CK"
"1172","Decarboxylation","OG0002610::NA",NA,"PEP-CK"
"1173","Decarboxylation","OG0018723::NA","Phosphoenolpyruvate carboxykinase (ATP) 1","PEP-CK"
"1174","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1175","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1176","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1177","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1178","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1179","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1180","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1181","Decarboxylation","OG0004449::H1","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1182","Decarboxylation","OG0004449::NA","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1183","Decarboxylation","OG0004449::NA","Dicarboxylate transporter 2.1%2C chloroplastic","DIT"
"1184","Decarboxylation","OG0004449::NA",NA,"DIT"
"1185","Decarboxylation","OG0004449::NA",NA,"DIT"
"1186","Decarboxylation","OG0004449::NA",NA,"DIT"
"1187","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1188","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1189","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1190","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1191","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1192","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1193","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1194","Decarboxylation","OG0006972::H1","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1195","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1196","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1197","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1198","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1199","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1200","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1201","Decarboxylation","OG0006972::H2","Dicarboxylate transporter 1%2C chloroplastic","DIT"
"1202","Decarboxylation","OG0006972::NA",NA,"DIT"
"1203","Decarboxylation","OG0006972::NA",NA,"DIT"
"1204","Decarboxylation","OG0001958::H1","Mitochondrial uncoupling protein 5","PUMP"
"1205","Decarboxylation","OG0001958::H1","Mitochondrial uncoupling protein 5","PUMP"
"1206","Decarboxylation","OG0001958::H1","Mitochondrial uncoupling protein 5","PUMP"
"1207","Decarboxylation","OG0001958::H1","Mitochondrial uncoupling protein 5","PUMP"
"1208","Decarboxylation","OG0001958::H1","Mitochondrial uncoupling protein 5","PUMP"
"1209","Decarboxylation","OG0001958::H1","Mitochondrial uncoupling protein 5","PUMP"
"1210","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 4","PUMP"
"1211","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1212","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1213","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 4","PUMP"
"1214","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 4","PUMP"
"1215","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1216","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1217","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1218","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1219","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 4","PUMP"
"1220","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1221","Decarboxylation","OG0001958::H2","Mitochondrial uncoupling protein 5","PUMP"
"1222","Decarboxylation","OG0001958::NA","Mitochondrial uncoupling protein 4","PUMP"
"1223","Decarboxylation","OG0001958::NA","Mitochondrial uncoupling protein 4","PUMP"
"1224","Decarboxylation","OG0056186::H1","Mitochondrial uncoupling protein 5","PUMP"
"1225","Decarboxylation","OG0056186::H1","Mitochondrial uncoupling protein 5","PUMP"
"1226","Decarboxylation","OG0001958::NA",NA,"PUMP"
"1227","Decarboxylation","OG0001958::NA",NA,"PUMP"
"1228","Decarboxylation","OG0001958::NA",NA,"PUMP"
"1229","Decarboxylation","OG0001958::NA",NA,"PUMP"
"1230","Decarboxylation","OG0001958::NA",NA,"PUMP"
"1231","Decarboxylation","OG0024773::NA","Mitochondrial uncoupling protein 5","PUMP"
"1232","Decarboxylation","OG0038014::NA",NA,"PUMP"
"1233","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1234","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1235","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1236","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1237","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1238","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1239","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1240","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1241","Malate_turnover","OG0013834::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1242","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1243","Malate_turnover","OG0013834::H1","Malate dehydrogenase","NAD-MDH"
"1244","Malate_turnover","OG0013834::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1245","Malate_turnover","OG0001880::H1","Malate dehydrogenase","NAD-MDH"
"1246","Malate_turnover","OG0001880::H1","Malate dehydrogenase","NAD-MDH"
"1247","Malate_turnover","OG0001880::H1","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1248","Malate_turnover","OG0001880::H1","Malate dehydrogenase","NAD-MDH"
"1249","Malate_turnover","OG0001880::H1","Malate dehydrogenase","NAD-MDH"
"1250","Malate_turnover","OG0001880::H1","Malate dehydrogenase","NAD-MDH"
"1251","Malate_turnover","OG0001880::H1","Malate dehydrogenase","NAD-MDH"
"1252","Malate_turnover","OG0001880::H2","Malate dehydrogenase","NAD-MDH"
"1253","Malate_turnover","OG0001880::H2","Malate dehydrogenase","NAD-MDH"
"1254","Malate_turnover","OG0001880::H2","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1255","Malate_turnover","OG0001880::H2","Malate dehydrogenase%2C cytoplasmic","NAD-MDH"
"1256","Malate_turnover","OG0001880::H2","Malate dehydrogenase","NAD-MDH"
"1257","Malate_turnover","OG0001880::H2","Malate dehydrogenase","NAD-MDH"
"1258","Malate_turnover","OG0001880::H2","Malate dehydrogenase","NAD-MDH"
"1259","Malate_turnover","OG0001880::NA","Malate dehydrogenase","NAD-MDH"
"1260","Malate_turnover","OG0001880::NA",NA,"NAD-MDH"
"1261","Malate_turnover","OG0001880::NA",NA,"NAD-MDH"
"1262","Malate_turnover","OG0001880::NA",NA,"NAD-MDH"
"1263","Malate_turnover","OG0001880::NA",NA,"NAD-MDH"
"1264","Malate_turnover","OG0001880::NA",NA,"NAD-MDH"
"1265","Malate_turnover","OG0001880::NA",NA,"NAD-MDH"
"1266","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1267","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1268","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1269","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1270","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1271","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1272","Malate_turnover","OG0029212::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1273","Malate_turnover","OG0029212::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1274","Malate_turnover","OG0029212::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1275","Malate_turnover","OG0029212::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1276","Malate_turnover","OG0029212::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1277","Malate_turnover","OG0022442::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1278","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1279","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1280","Malate_turnover","OG0022442::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1281","Malate_turnover","OG0022442::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1282","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1283","Malate_turnover","OG0022442::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1284","Malate_turnover","OG0022442::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1285","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1286","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1287","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1288","Malate_turnover","OG0016197::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1289","Malate_turnover","OG0016197::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1290","Malate_turnover","OG0016197::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1291","Malate_turnover","OG0016197::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1292","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1293","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1294","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1295","Malate_turnover","OG0003054::H1","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1296","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1297","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1298","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1299","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1300","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1301","Malate_turnover","OG0003054::H2","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1302","Malate_turnover","OG0003054::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1303","Malate_turnover","OG0003054::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1304","Malate_turnover","OG0003054::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1305","Malate_turnover","OG0003054::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1306","Malate_turnover","OG0003054::NA","Malate dehydrogenase%2C glyoxysomal","NAD-MDH"
"1307","Malate_turnover","OG0003054::NA",NA,"NAD-MDH"
"1308","Malate_turnover","OG0003054::NA",NA,"NAD-MDH"
"1309","Malate_turnover","OG0003054::NA",NA,"NAD-MDH"
"1310","Malate_turnover","OG0003054::NA",NA,"NAD-MDH"
"1311","Malate_turnover","OG0004070::H1","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1312","Malate_turnover","OG0004070::H1","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1313","Malate_turnover","OG0004070::H1","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1314","Malate_turnover","OG0004070::H1","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1315","Malate_turnover","OG0004070::H1","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1316","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1317","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1318","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1319","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1320","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1321","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1322","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1323","Malate_turnover","OG0004070::NA","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1324","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1325","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1326","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1327","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1328","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1329","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1330","Malate_turnover","OG0004070::H2","Malate dehydrogenase%2C chloroplastic","NAD-MDH"
"1331","Malate_turnover","OG0004070::NA",NA,"NAD-MDH"
"1332","Malate_turnover","OG0004070::NA",NA,"NAD-MDH"
"1333","Malate_turnover","OG0004070::NA",NA,"NAD-MDH"
"1334","Malate_turnover","OG0004470::H2","Malate dehydrogenase 1%2C mitochondrial","NAD-MDH"
"1335","Malate_turnover","OG0004470::H2","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
"1336","Malate_turnover","OG0004470::H2","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
"1337","Malate_turnover","OG0004470::H1","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
"1338","Malate_turnover","OG0004470::H1","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
"1339","Malate_turnover","OG0004470::H1","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
"1340","Malate_turnover","OG0004470::H1","Malate dehydrogenase 2%2C mitochondrial","NAD-MDH"
"1341","Malate_turnover","OG0004470::H2","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
"1342","Malate_turnover","OG0004470::H2","Malate dehydrogenase%2C mitochondrial","NAD-MDH"
